problem_id,subject,grade,type,category,level,url,semester,section,unit,topic,problem,correct_answers,explanation,hint,tags,index,image_path
H1-E-017,영어,10,단일선택 객관식,문법,1,,2.0,문법,동사와 조동사,조동사,다음 중 과거의 추측을 나타내는 조동사 표현을 올바르게 사용한 문장을 고르시오.,2,과거의 일에 대한 추측을 표현할 때는 ‘must have + 과거분사’ 형태를 사용한다.,조동사 뒤에 ‘have + p.p.’ 형태가 오면 과거의 일을 추측할 수 있습니다.,"조동사,must have p.p.,과거 추측",b75a214b-944b-5704-91ce-6e22b33b556c,
H1-E-018,영어,10,단일선택 객관식,문법,1,,1.0,문법,동사와 조동사,수동태,다음 중 수동태 문장이 올바르게 사용된 것을 고르시오.,3,"수동태는 ‘be + 과거분사’ 형태로 구성되며, 3번 문장이 문법적으로 올바르다.",수동태의 기본형은 ‘be + p.p.’라는 점을 떠올려 보세요.,"수동태,be동사,과거분사",55bb0de3-796e-5431-9ee0-1598b52dd301,
H1-E-019,영어,10,단일선택 객관식,문법,3,,1.0,문법,동사와 조동사,수동태,"다음 중 수동태로 바꾸었을 때 올바르게 변형된 문장을 고르시오.
 
 People speak English all over the world.",2,‘People speak English’의 목적어 ‘English’를 주어로 두면 수동태는 ‘English is spoken’이 된다.,능동문에서 목적어가 수동문에서는 주어가 됩니다.,"수동태,능동태 변환,동사 변형",5a923d2c-8881-5ef9-87ce-6df331956f01,
H1-E-020,영어,10,단일선택 객관식,문법,3,,1.0,문법,동사와 조동사,수동태,"괄호 안의 동사를 알맞은 수동태 형태로 바꾸시오.
 
 The dishes (wash) by my brother every evening.",2,‘The dishes’는 복수형 주어이므로 현재시제 수동태 ‘are washed’가 알맞다.,주어의 수(단수/복수)에 따라 be동사의 형태가 달라집니다.,"수동태,be동사,현재시제",c443f3c3-0b31-59dc-9e2f-de16f8857c37,
H1-E-021,영어,10,단일선택 객관식,문법,1,,1.0,문법,동사와 조동사,구동사,다음 중 밑줄 친 구동사의 의미가 ‘포기하다’인 문장을 고르시오.,2,‘give up’은 ‘~을 포기하다’라는 의미의 구동사이다.,‘give up’은 ‘포기하다’라는 의미로 자주 쓰이는 표현입니다.,"구동사,give up,의미 파악",f25f907f-00ac-56b8-99f2-b4576fe0d097,
H1-E-022,영어,10,단일선택 객관식,문법,2,,1.0,문법,동사와 조동사,구동사,다음 중 구동사 ‘look after’의 의미와 가장 가까운 문장을 고르시오.,3,"‘look after’는 ‘돌보다’라는 의미로, 3번 문장이 그 뜻에 해당한다.",‘after’가 붙으면 ‘~을 돌보다’라는 의미가 됩니다.,"구동사,look after,돌보다",9d610cbe-d6a2-5439-9fe1-39a59873d098,
H1-E-023,영어,10,단일선택 객관식,문법,3,,1.0,문법,동사와 조동사,구동사,다음 중 구동사의 의미가 잘못 해석된 것을 고르시오.,4,‘take off’는 ‘입다’가 아니라 ‘벗다’ 또는 ‘이륙하다’라는 뜻이다.,‘take off’는 옷을 벗거나 비행기가 ‘이륙하다’의 의미로 쓰입니다.,"구동사,의미 구별,take off",cdf77d20-8c67-5f74-95b4-ddc7327e92a2,
H1-E-024,영어,10,단일선택 객관식,문법,2,,1.0,문법,"명사, 대명사, 형용사, 부사","관사, 명사",다음 중 관사의 사용이 올바른 문장을 고르시오.,1,"‘honest’는 모음 소리로 시작하므로 ‘an’이 알맞으며, 나머지는 발음 규칙상 관사 사용이 잘못되었다.",관사는 철자가 아니라 ‘발음’이 모음 소리로 시작하는지에 따라 결정됩니다.,"관사,명사,발음 규칙",704114b3-208e-59ff-ab8b-b2d08205336f,
H1-E-025,영어,10,단일선택 객관식,문법,3,,1.0,문법,"명사, 대명사, 형용사, 부사","관사, 명사",다음 중 셀 수 없는 명사를 셀 수 있는 명사처럼 잘못 사용한 문장을 고르시오.,2,"‘bread’는 셀 수 없는 명사이므로 ‘two breads’라고 할 수 없고, ‘two pieces of bread’로 써야 한다.",셀 수 없는 명사는 ‘a piece of’나 ‘some’ 같은 표현과 함께 써야 합니다.,"명사,셀 수 없는 명사,양 표현",071d2131-fddf-5c85-a6f2-dc94485c9a65,
H1-E-026,영어,10,단일선택 객관식,문법,2,,1.0,문법,"명사, 대명사, 형용사, 부사","대명사, 재귀대명사",다음 중 재귀대명사가 올바르게 사용된 문장을 고르시오.,1,"재귀대명사는 주어와 목적어가 동일할 때 사용되며, ‘She enjoyed herself’는 올바른 형태이다.",주어가 스스로 어떤 행동을 할 때 재귀대명사를 사용합니다.,"재귀대명사,대명사,문장 구조",e6da7c43-251b-57f0-ada2-05bf5a32625f,
H1-E-027,영어,10,단일선택 객관식,문법,3,,1.0,문법,"명사, 대명사, 형용사, 부사","대명사, 재귀대명사",다음 문장에서 밑줄 친 재귀대명사의 사용이 잘못된 문장을 고르시오.,4,"‘We’의 재귀대명사는 ‘ourselves’이므로, 4번 문장의 ‘themselves’는 잘못된 표현이다.",재귀대명사는 주어의 인칭과 수에 일치해야 합니다.,"재귀대명사,일치,대명사 형태",673c42f6-b26c-591d-b938-b77d14f3f3fb,
H1-E-028,영어,10,단일선택 객관식,문법,1,,1.0,문법,"명사, 대명사, 형용사, 부사","형용사, 부사",다음 중 밑줄 친 단어의 품사가 올바르게 사용된 문장을 고르시오.,3,‘smell’은 감각동사이므로 부사가 아니라 형용사 ‘sweet’을 사용해야 한다.,"감각동사 뒤에는 형용사를 사용합니다. 예: look, sound, smell, taste, feel","형용사,부사,감각동사",39b2105b-749a-5041-83c8-70e9224d0353,
H1-E-029,영어,10,단일선택 객관식,문법,1,,1.0,문법,"명사, 대명사, 형용사, 부사","형용사, 부사",다음 중 밑줄 친 단어의 형태가 잘못된 문장을 고르시오.,4,"‘careful’은 형용사로, 동사를 수식할 때는 부사 ‘carefully’가 되어야 한다.",동사를 수식하는 경우에는 형용사가 아닌 부사를 사용해야 합니다.,"형용사,부사,품사 구별",d514929e-63c0-5b32-ab52-298080352f4d,
H1-E-030,영어,10,단일선택 객관식,문법,2,,1.0,문법,"명사, 대명사, 형용사, 부사","형용사, 부사",다음 중 형용사와 부사의 쓰임이 모두 올바른 문장을 고르시오.,4,"‘look’은 감각동사이므로 형용사 ‘angry’를 써야 하며, 4번 문장이 문법적으로 정확하다.","감정 상태를 나타낼 때는 형용사를 사용하며, 행동을 묘사할 때는 부사를 사용합니다.","형용사,부사,감정 표현",20ffc3ec-550c-5286-b9dc-423877601c9c,
H1-E-031,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,"현재분사, 과거분사",다음 중 현재분사가 올바르게 사용된 문장을 고르시오.,3,"‘crying baby’는 ‘울고 있는 아기’라는 뜻으로, 현재분사 ‘crying’이 명사를 수식하는 용법으로 쓰였다.",현재분사는 ‘~하고 있는’ 상태를 나타내며 명사를 수식할 수 있습니다.,"준동사,현재분사,명사 수식",a7571f72-53b4-569e-8cfc-1b9821f26af3,
H1-E-032,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,"현재분사, 과거분사",다음 중 과거분사가 올바르게 사용된 문장을 고르시오.,1,"‘broken’은 ‘깨진’이라는 의미의 과거분사로, 창문(window)을 수식하는 데 알맞다.","과거분사는 보통 ‘~된’의 의미를 가지며, 수동의 의미로 사용됩니다.","준동사,과거분사,수동 의미",002faa85-016b-5fbc-9553-abdaf56c9c3c,
H1-E-033,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,"현재분사, 과거분사",다음 중 밑줄 친 단어의 쓰임이 잘못된 문장을 고르시오.,3,사람의 감정을 표현할 때는 과거분사를 써야 하므로 ‘boring’ 대신 ‘bored’가 되어야 한다.,"‘감정을 느끼는 사람’은 과거분사(-ed), ‘감정을 일으키는 대상’은 현재분사(-ing)를 사용합니다.","준동사,현재분사,과거분사 구별",3b0320eb-df2e-5b99-8581-7d66c7c72231,
H1-E-034,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,분사구문,다음 중 분사구문이 올바르게 사용된 문장을 고르시오.,2,"‘When he was walking in the park’의 부사절에서 주어가 주절과 같을 때, 주어와 be동사를 생략해 ‘Walking in the park’으로 표현할 수 있다.",분사구문은 부사절에서 주어가 주절과 같을 때 ‘주어 + be동사’를 생략하여 만듭니다.,"분사구문,부사절,생략",40bce8c2-bec4-5118-b853-6b697a0e5867,
H1-E-035,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,분사구문,다음 중 분사구문이 시간의 의미로 사용된 문장을 고르시오.,3,"‘Hearing the bell’은 ‘when they heard the bell’과 같은 의미로, 시간의 의미를 나타내는 분사구문이다.",‘~했을 때’의 의미로 바꿔 말할 수 있다면 시간의 의미를 가진 분사구문입니다.,"분사구문,시간,의미 파악",ec6889e7-c659-5848-a410-4e6b1b005233,
H1-E-036,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,분사구문,다음 중 분사구문의 의미가 원인(cause)을 나타내는 문장을 고르시오.,1,"‘Not knowing what to do’는 ‘because he didn’t know what to do’의 의미로, 원인을 나타내는 분사구문이다.",‘왜?’라는 질문에 답할 수 있다면 원인이나 이유를 나타내는 분사구문입니다.,"분사구문,원인,부사절 의미",68444633-ba97-5973-82ff-66e8862ec29f,
H1-E-037,영어,10,단일선택 객관식,문법,1,,1.0,문법,준동사,"to부정사, 동명사",다음 중 to부정사를 올바르게 사용한 문장을 고르시오.,3,"‘decide’는 ‘to부정사’를 목적어로 취하는 동사로, ‘decided to study’가 올바른 표현이다.","‘want, hope, decide’ 같은 동사 뒤에는 to부정사가 옵니다.","to부정사,동명사,목적어",ffb6a49a-3455-5f6e-a4fc-7a2c29925c83,
H1-E-038,영어,10,단일선택 객관식,문법,3,,1.0,문법,준동사,"to부정사, 동명사",다음 중 동명사가 올바르게 사용된 문장을 고르시오.,2,"‘stop + 동명사’는 ‘~하는 것을 그만두다’의 의미로, 2번 문장이 문법적으로 올바르다.","‘stop to ~’와 ‘stop ~ing’는 의미가 다릅니다. 하나는 멈추기 위해, 하나는 그만두다의 뜻입니다.","동명사,to부정사 비교,stop 동사",9041cbe5-8972-5d82-827d-b54c4b9b6628,
H1-E-039,영어,10,단일선택 객관식,문법,2,,1.0,문법,준동사,"to부정사, 동명사",다음 중 밑줄 친 부분의 의미가 ‘~하기를 원하다’로 해석되는 문장을 고르시오.,3,‘want to + 동사원형’은 ‘~하기를 원하다’라는 의미로 쓰인다.,"‘want, hope, plan’ 같은 동사는 to부정사와 함께 사용됩니다.","to부정사,동명사,의미 구별",0d94124a-dc79-5807-afd6-50d1642d26f0,
H1-E-040,영어,10,단일선택 객관식,문법,3,,2.0,문법,전치사와 접속사,전치사,다음 중 전치사의 사용이 올바른 문장을 고르시오.,3,"‘under’는 ‘~아래에’라는 의미의 전치사로, 공간적 위치를 나타낼 때 올바르게 사용된다.","장소를 나타낼 때는 ‘in, on, under’ 같은 전치사를 상황에 맞게 사용해야 합니다.","전치사,위치,공간 표현",bee463fd-826f-5071-b329-a258efadc0a2,
H1-E-041,영어,10,단일선택 객관식,문법,1,,2.0,문법,전치사와 접속사,전치사,다음 중 밑줄 친 전치사의 의미가 ‘~에 대해’로 올바르게 사용된 문장을 고르시오.,3,"‘talk about’은 ‘~에 대해 이야기하다’라는 뜻으로, ‘about’이 적절하게 사용되었다.",‘about’은 주제나 화제를 나타낼 때 사용됩니다.,"전치사,about,의미 구별",cf009ff7-ab47-5ddc-abbc-8208b8fe2803,
H1-E-042,영어,10,단일선택 객관식,문법,2,,2.0,문법,전치사와 접속사,전치사,다음 중 시간의 전치사가 잘못 사용된 문장을 고르시오.,3,"‘in the morning’이 올바른 표현이며, ‘on the morning’은 시간 전치사 사용이 잘못되었다.","하루의 특정 시간대에는 ‘in’을, 요일에는 ‘on’을 사용합니다.","전치사,시간,in on at",8c187a0e-ee68-56ad-8f9e-1297cbae7569,
H1-E-043,영어,10,단일선택 객관식,문법,2,,1.0,문법,전치사와 접속사,부사절 접속사,다음 중 시간의 부사절 접속사가 올바르게 사용된 문장을 고르시오.,2,시간의 부사절 접속사 ‘when’ 뒤에는 미래시제 대신 현재시제를 사용한다.,"‘when, before, after, until’ 같은 시간 부사절 접속사 뒤에서는 현재시제를 사용합니다.","부사절 접속사,시간,시제 일치",c599c80b-5b17-5d54-8bf2-ddc5f1b25f87,
H1-E-044,영어,10,단일선택 객관식,문법,3,,1.0,문법,전치사와 접속사,부사절 접속사,다음 중 이유를 나타내는 부사절 접속사가 사용된 문장을 고르시오.,2,"‘because’는 이유를 나타내는 부사절 접속사로, ‘비가 왔기 때문에 나갔다’는 의미를 만든다.","‘because, since, as’는 모두 이유나 원인을 나타내는 접속사입니다.","부사절 접속사,이유,because",85574251-21dc-59cd-af05-87150c0d3bbf,
H1-E-045,영어,10,단일선택 객관식,문법,1,,1.0,문법,전치사와 접속사,부사절 접속사,다음 중 목적을 나타내는 부사절 접속사가 사용된 문장을 고르시오.,4,‘so that + 주어 + 조동사 + 동사원형’은 ‘~하기 위해서’의 목적을 나타낸다.,"‘so that’은 ‘~하기 위해서’의 의미를 나타내며, 뒤에는 조동사(can, may, will 등)가 자주 옵니다.","부사절 접속사,목적,so that",f335b389-978e-5d50-97c0-57ef9a8330ad,
H1-E-046,영어,10,단일선택 객관식,문법,1,,1.0,문법,전치사와 접속사,명사절 접속사,다음 중 명사절 접속사가 올바르게 사용된 문장을 고르시오.,2,명사절 접속사 ‘where’로 이끄는 간접의문문에서는 평서문의 어순을 사용하므로 ‘where he lives’가 옳다.,간접의문문에서는 do/does를 쓰지 않고 평서문 어순을 사용합니다.,"명사절,간접의문문,접속사",254abc8a-404b-536a-a03b-9e8c77a120a8,
H1-E-047,영어,10,단일선택 객관식,문법,3,,1.0,문법,전치사와 접속사,명사절 접속사,다음 중 ‘that절’을 명사절로 올바르게 사용한 문장을 고르시오.,1,"‘that절’은 명사절로 쓰여 동사 think의 목적어 역할을 하며, 1번 문장이 올바르다.","명사절 접속사 ‘that’은 주로 think, know, believe 등의 동사 뒤에 옵니다.","명사절,that절,목적어절",3464a96f-aa6d-5c64-84a7-51024a980b3f,
H1-E-048,영어,10,단일선택 객관식,문법,3,,1.0,문법,전치사와 접속사,명사절 접속사,다음 중 ‘if / whether’의 쓰임이 잘못된 문장을 고르시오.,4,"‘if / whether + to부정사’ 구조에서는 ‘whether’만 가능하므로, 4번 문장은 잘못된 표현이다.",‘to부정사’ 앞에서는 ‘if’ 대신 ‘whether’를 사용합니다.,"명사절,if whether,문법 구별",207451a5-7b4d-5aa8-b3a3-aaf047d6589b,
H1-E-049,영어,10,단일선택 객관식,문법,2,,1.0,문법,전치사와 접속사,간접의문문,다음 중 간접의문문이 올바르게 사용된 문장을 고르시오.,2,간접의문문에서는 의문사 뒤에 평서문의 어순을 사용하므로 ‘where she is from’이 옳다.,"간접의문문에서는 ‘do/does/did’를 쓰지 않고, 주어가 동사 앞에 옵니다.","간접의문문,어순,의문사",76305811-73f9-553e-999a-f7d19b38c7e8,
H1-E-050,영어,10,단일선택 객관식,문법,1,,1.0,문법,전치사와 접속사,간접의문문,다음 중 간접의문문이 아닌 문장을 고르시오.,4,4번 문장은 의문문 어순(do + 주어 + 동사)을 사용했기 때문에 간접의문문이 아니다.,간접의문문에서는 평서문 어순을 사용해야 합니다. (주어 + 동사),"간접의문문,문장 어순,평서문 구조",cb3bad07-fc1c-5cab-9a88-b7f27702cb05,
H1-E-051,영어,10,단일선택 객관식,문법,1,,1.0,문법,전치사와 접속사,간접의문문,"다음 중 밑줄 친 부분의 형태가 올바른 것을 고르시오.
 
 I can’t remember __________ he said to me.",1,"간접의문문에서는 의문사만 사용하고 조동사(do, does, did)는 쓰지 않으므로 ‘what he said’가 옳다.",간접의문문은 ‘의문사 + 주어 + 동사’의 순서를 사용합니다.,"간접의문문,의문사,문장 구조",9c9eb082-507d-563f-9da7-2d4594cff528,
H1-E-052,영어,10,단일선택 객관식,문법,1,,2.0,문법,전치사와 접속사,관계대명사,다음 중 관계대명사가 올바르게 사용된 문장을 고르시오.,2,관계대명사는 중복된 목적어를 쓰지 않으므로 ‘which I bought yesterday’가 올바른 표현이다.,"관계대명사는 선행사의 역할을 대신하므로, 같은 문장에 목적어를 반복해서 쓰지 않습니다.","관계대명사,선행사,목적격 관계대명사",a7025427-4ab7-59d1-966c-adebc5e545ea,
H1-E-053,영어,10,단일선택 객관식,문법,2,,2.0,문법,전치사와 접속사,관계대명사,다음 중 사람을 선행사로 할 때 올바른 관계대명사를 사용한 문장을 고르시오.,2,사람을 선행사로 할 때는 관계대명사 ‘who’를 사용한다.,"사람에는 ‘who’, 사물에는 ‘which’, 그 둘 다에는 ‘that’을 사용할 수 있습니다.","관계대명사,who,선행사 구별",15280e9e-51e0-5982-903d-9d12e409d8b7,
H1-E-054,영어,10,단일선택 객관식,문법,3,,2.0,문법,전치사와 접속사,관계부사,다음 중 관계부사가 올바르게 사용된 문장을 고르시오.,2,"‘place’는 장소를 나타내므로, 장소를 의미하는 관계부사 ‘where’를 사용해야 한다.","장소에는 where, 시간에는 when, 이유에는 why, 방법에는 how를 사용합니다.","관계부사,where,장소",d02afd5a-f6cc-5d1c-9848-8afb46e66ec5,
H1-E-055,영어,10,단일선택 객관식,문법,2,,2.0,문법,전치사와 접속사,관계부사,다음 중 시간의 관계부사가 올바르게 사용된 문장을 고르시오.,1,시간을 나타내는 명사 ‘day’를 수식할 때는 관계부사 ‘when’을 사용한다.,"시간을 나타내는 선행사(day, time, year 등) 뒤에는 when을 사용합니다.","관계부사,when,시간",4785787b-3970-53ef-8368-ea05d8a51756,
H1-E-056,영어,10,단일선택 객관식,문법,3,,2.0,문법,전치사와 접속사,관계부사,다음 중 이유를 나타내는 관계부사가 올바르게 사용된 문장을 고르시오.,4,"이유를 나타낼 때는 관계부사 ‘why’를 사용하며, ‘the reason why ~’ 구조가 대표적이다.",이유를 설명할 때는 ‘the reason why ~’를 사용합니다.,"관계부사,why,이유",ef7362ce-062e-53a7-b88f-eb8ab9acbb0c,
H1-E-057,영어,10,단일선택 객관식,문법,2,,2.0,문법,전치사와 접속사,복합관계대명사,다음 중 복합관계대명사가 올바르게 사용된 문장을 고르시오.,1,"‘whoever’는 ‘누구든지’의 의미로, 주어 역할을 하며 문장 구조상 올바르다.","복합관계대명사는 ‘whoever, whatever, whichever’ 등의 형태로, 명사절을 이끕니다.","복합관계대명사,whoever,명사절",a68729ce-b13f-5466-bfe2-1fb5b2e0cc5b,
H1-E-058,영어,10,단일선택 객관식,문법,3,,2.0,문법,전치사와 접속사,복합관계대명사,다음 중 ‘whatever’이 올바르게 사용된 문장을 고르시오.,1,"‘whatever + 주어 + 동사’는 ‘무엇이든지 ~하는 것’의 의미로, 1번 문장이 문법적으로 올바르다.",복합관계대명사는 뒤에 완전한 절(주어+동사)을 이끕니다.,"복합관계대명사,whatever,명사절",454c7112-927c-5d6e-8889-ac00202e458b,
H1-E-059,영어,10,단일선택 객관식,문법,3,,2.0,문법,전치사와 접속사,복합관계대명사,다음 중 복합관계대명사의 의미가 ‘~하는 어떤 것이든’으로 해석되는 문장을 고르시오.,2,"‘whichever’는 ‘어떤 것이든’이라는 의미를 가지며, 선택의 의미를 표현할 때 사용된다.",‘whichever’는 여러 선택지 중 ‘어느 것이든’이라는 의미로 사용됩니다.,"복합관계대명사,whichever,의미 구별",e60f0638-7450-5b78-901a-257290a4b010,
H1-E-060,영어,10,단일선택 객관식,문법,1,,2.0,문법,전치사와 접속사,복합관계부사,다음 중 복합관계부사가 올바르게 사용된 문장을 고르시오.,1,"‘whenever’는 ‘언제든지 ~할 때’의 의미로, 시간의 복합관계부사로 올바르게 사용되었다.","복합관계부사는 의문부사 + ever 형태로 ‘언제든, 어디서든, 어떻게든’의 뜻을 가집니다.","복합관계부사,whenever,시간",fbfee43d-6343-515b-8fa5-a61a296aedcb,
H1-E-061,영어,10,단일선택 객관식,문법,1,,2.0,문법,전치사와 접속사,복합관계부사,다음 중 장소를 나타내는 복합관계부사가 사용된 문장을 고르시오.,3,"‘wherever’는 ‘어디서든지’라는 의미의 복합관계부사로, 장소를 나타낸다.",‘wherever’는 장소와 관련된 문장에서 ‘어디서든’의 의미로 사용됩니다.,"복합관계부사,wherever,장소",2fc52f89-a479-5a43-956b-467b52fdacbb,
H1-E-062,영어,10,단일선택 객관식,문법,3,,2.0,문법,전치사와 접속사,복합관계부사,다음 중 복합관계부사가 ‘방법’을 나타내는 문장을 고르시오.,3,"‘however’는 ‘어떻게 ~하든지’의 의미로, 방법을 나타내는 복합관계부사이다.",‘however + 주어 + 동사’는 ‘어떻게 ~하든지’라는 뜻으로 사용됩니다.,"복합관계부사,however,방법",53c33a7b-41cc-5e30-b51d-afce624b7c2f,
H1-E-063,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,가정법,다음 중 가정법 과거의 문장으로 올바르게 쓰인 것을 고르시오.,3,"가정법 과거는 현재 사실과 반대되는 상황을 가정하므로, ‘If + 과거형, would + 동사원형’ 구조를 사용한다.","현재 사실과 반대되는 가정을 표현할 때는 ‘If + 과거동사, would + 동사원형’을 씁니다.","가정법,가정법 과거,현재 사실 반대",81f10d53-aa5b-5efe-b498-6ebb56963dd4,
H1-E-064,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,가정법,다음 중 가정법 과거완료가 올바르게 사용된 문장을 고르시오.,2,"가정법 과거완료는 과거 사실과 반대되는 가정을 표현하며, ‘If + had p.p., would have p.p.’ 구조를 사용한다.",과거의 사실과 반대되는 상황을 말할 때는 ‘had + p.p.’와 ‘would have + p.p.’를 함께 사용합니다.,"가정법,가정법 과거완료,과거 사실 반대",37639a24-baf2-5608-a218-cc2de51004f0,
H1-E-065,영어,10,단일선택 객관식,문법,3,,2.0,문법,다양한 구문,가정법,다음 중 혼합가정법이 사용된 문장을 고르시오.,3,"혼합가정법은 과거의 사실이 현재의 결과에 영향을 주는 가정으로, ‘If + had p.p., would + 동사원형’ 구조를 사용한다.","과거의 일이 현재의 상황에 영향을 준다면 혼합가정법(If + had p.p., would + 동사원형)을 씁니다.","가정법,혼합가정법,시제 일치",2c808b33-f6a0-520d-866e-543d83dd61ee,
H1-E-066,영어,10,단일선택 객관식,문법,2,,2.0,문법,다양한 구문,화법,"다음 중 직접화법을 간접화법으로 바꾼 문장이 올바른 것을 고르시오.
 
 He said, “I am tired.”",2,"직접화법에서 간접화법으로 바꿀 때, 시제는 한 단계 과거로 이동하므로 ‘is → was’가 된다.",간접화법에서는 일반적으로 시제를 한 단계 과거로 바꿉니다.,"화법,간접화법,시제일치",a737d8dd-0411-5586-ab09-6cf4c88ea805,
H1-E-067,영어,10,단일선택 객관식,문법,2,,2.0,문법,다양한 구문,화법,"다음 중 명령문을 간접화법으로 바꾼 문장이 올바른 것을 고르시오.
 
 He said to me, “Close the door.”",3,명령문을 간접화법으로 바꿀 때는 ‘tell + 목적어 + to부정사’ 구조를 사용한다.,명령문은 간접화법에서 ‘tell + 사람 + to + 동사원형’으로 바뀝니다.,"화법,명령문,to부정사",0fc813a4-48d4-5b99-be29-0aa1977d6f4e,
H1-E-068,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,병렬구조,다음 중 병렬구조의 오류가 있는 문장을 고르시오.,4,‘reading’은 동명사이고 ‘to write’는 to부정사로 형태가 일치하지 않아 병렬구조 오류가 발생한다.,연결되는 두 요소는 반드시 같은 문법적 형태여야 합니다.,"병렬구조,형태 일치,동명사",fc13f038-3734-5d2a-8cfd-52363937f9fa,
H1-E-069,영어,10,단일선택 객관식,문법,3,,2.0,문법,다양한 구문,비교구문,다음 중 비교급이 올바르게 사용된 문장을 고르시오.,3,"비교급 문장은 ‘비교급 + than’ 구조로, ‘He runs faster than I do.’가 문법적으로 정확하다.",비교급 형용사 뒤에는 항상 ‘than’이 따라옵니다.,"비교구문,비교급,than",8777a7e5-220a-5c94-96ef-2e72cff5b7c6,
H1-E-070,영어,10,단일선택 객관식,문법,3,,2.0,문법,다양한 구문,비교구문,다음 중 원급 비교가 올바르게 사용된 문장을 고르시오.,3,"원급 비교는 ‘as + 형용사 + as’ 구조로, 3번 문장이 올바른 형태이다.",‘as + 형용사 + as’는 두 대상을 ‘같은 정도로’ 비교할 때 사용합니다.,"비교구문,원급 비교,as ~ as",e1766a1c-0b52-5f80-97f5-47c788748f50,
H1-E-071,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,비교구문,다음 중 최상급이 올바르게 사용된 문장을 고르시오.,4,"최상급은 ‘the + 최상급 + in/of ~’ 구조로 사용되며, 4번 문장이 문법적으로 정확하다.",최상급은 ‘the + 최상급 형용사/부사 + in(of) + 범위’의 형태를 가집니다.,"비교구문,최상급,the + 최상급",9d8425d4-4460-5edc-abaa-427c8f1f80fd,
H1-E-072,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,도치구문,다음 중 부정어가 문두에 올 때 도치가 올바르게 사용된 문장을 고르시오.,2,부정어(Never)가 문두로 오면 ‘조동사 + 주어 + 동사’ 순으로 도치가 일어나므로 2번이 정답이다.,"‘Never, Rarely, Seldom’이 문두에 오면 조동사와 주어의 위치가 바뀝니다.","도치구문,부정어,조동사",e1b8263a-e3dd-5cda-86c2-912cbccb6541,
H1-E-073,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,도치구문,다음 중 조건절에서 도치가 사용된 문장을 고르시오.,2,"가정법 조건절에서 ‘if’를 생략할 때, 주어와 동사의 위치를 바꿔 도치형으로 만든다. ‘Were I you’가 그 예다.",조건절 도치는 ‘If + 주어 + 동사’ 대신 ‘동사 + 주어’ 형태로 바꾼 것입니다.,"도치구문,가정법,if 생략",6e9f14ac-dfcf-5bd6-9fce-1557b484d575,
H1-E-074,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,강조구문,다음 중 강조구문(It ~ that)이 올바르게 사용된 문장을 고르시오.,2,"강조구문은 ‘It + be동사 + 강조할 부분 + who/that ~’ 형태로, 사람일 경우 ‘who’를 사용한다.","사람을 강조할 때는 ‘who’, 사물이나 장소를 강조할 때는 ‘that’을 사용합니다.","강조구문,It ~ that,who that 구별",c27cb06f-eb54-5419-9748-1d1a12f8ef57,
H1-E-075,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,강조구문,다음 중 장소를 강조하는 문장을 고르시오.,3,"‘in Paris’는 장소를 나타내므로, ‘It was in Paris that ~’는 장소를 강조하는 강조구문이다.",장소를 강조할 때는 ‘It was in + 장소 + that ~’ 형태를 사용합니다.,"강조구문,장소 강조,It was in ~ that",f6a0f2ff-4354-5d64-b70b-107bd1dc87b6,
H1-E-076,영어,10,단일선택 객관식,문법,1,,2.0,문법,다양한 구문,강조구문,다음 중 강조구문이 아닌 문장을 고르시오.,5,‘It was cold that ~’은 원인(‘because’)의 의미가 없으므로 문법적으로 올바른 강조구문이 아니다.,강조구문은 ‘It + be동사 + 강조 부분 + that ~’의 완전한 문장 구조를 가져야 합니다.,"강조구문,문장 구조,오류 판별",fb38de8d-c74f-50de-b636-66f447593f98,
H1-E-077,영어,10,단일선택 객관식,문법,2,,2.0,문법,다양한 구문,가주어(형식상의 주어),다음 중 가주어(it)가 올바르게 사용된 문장을 고르시오.,3,"가주어 ‘it’을 문두에 두고, 진주어 역할을 하는 ‘to부정사’를 문장 뒤에 두는 형태가 올바르다.",‘It + be동사/동사 + 형용사/시간 + to부정사’ 구조를 떠올려 보세요.,"가주어,진주어,to부정사",ad5b62db-47dc-50cc-a87f-b881d080f889,
